Detailed Statistics Arrivals  
Destination Airport: New York, NY: John F. Kennedy International (JFK)
Airline: US Airways Inc. (US)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time
"US","04/19/2015","0425","N554UW","PHX","17:01","16:49"
"US","04/19/2015","0622","N567UW","PHX","23:20","23:20"
"US","04/19/2015","0632","N680AW","PHX","05:20","05:08"
"US","04/19/2015","0639","N520UW","CLT","15:16","15:32"
"US","04/19/2015","1830","N713UW","CLT","11:07","11:01"
"US","04/19/2015","1898","N178US","CLT","23:57","00:05"
"US","04/19/2015","2017","N820AW","CLT","16:10","16:06"
"US","04/20/2015","0425","","PHX","17:01","00:00"
"US","04/20/2015","0622","N177US","PHX","23:20","02:57"
"US","04/20/2015","0639","","CLT","15:16","00:00"
"US","04/20/2015","1830","N108UW","CLT","11:07","17:09"
"US","04/20/2015","1898","N568UW","CLT","23:57","01:29"
"US","04/20/2015","2017","N565UW","CLT","16:10","20:06"
"US","04/20/2015","2042","N124US","CLT","09:20","12:14"
"US","04/21/2015","0425","N154UW","PHX","17:01","16:53"
"US","04/21/2015","0622","N558UW","PHX","23:20","23:43"
"US","04/21/2015","0632","N667AW","PHX","05:25","05:03"
"US","04/21/2015","0639","N560UW","CLT","15:16","15:09"
"US","04/21/2015","1830","N114UW","CLT","11:07","10:56"
"US","04/21/2015","1898","N578UW","CLT","23:57","23:55"
"US","04/21/2015","2017","N108UW","CLT","16:10","16:07"
"US","04/21/2015","2042","N107US","CLT","09:20","09:12"
"US","04/22/2015","0425","N922US","PHX","17:01","17:39"
"US","04/22/2015","0622","N180US","PHX","23:20","23:34"
"US","04/22/2015","0632","N668AW","PHX","05:20","04:45"
"US","04/22/2015","0639","N573UW","CLT","15:16","15:45"
"US","04/22/2015","1830","N117UW","CLT","11:07","11:03"
"US","04/22/2015","1898","N153UW","CLT","23:57","00:04"
"US","04/22/2015","2017","N121UW","CLT","16:10","16:20"
"US","04/22/2015","2042","N102UW","CLT","09:20","09:15"
"US","04/23/2015","0425","N582UW","PHX","17:01","16:29"
"US","04/23/2015","0622","N546UW","PHX","23:20","22:28"
"US","04/23/2015","0632","N651AW","PHX","05:20","04:55"
"US","04/23/2015","0639","N556UW","CLT","15:16","15:07"
"US","04/23/2015","1830","N114UW","CLT","11:07","11:05"
"US","04/23/2015","1898","N188US","CLT","23:57","00:01"
"US","04/23/2015","2017","N105UW","CLT","16:10","15:52"
"US","04/23/2015","2042","N103US","CLT","09:20","09:22"
"US","04/24/2015","0425","N193UW","PHX","17:01","16:38"
"US","04/24/2015","0622","N545UW","PHX","23:20","22:56"
"US","04/24/2015","0632","N659AW","PHX","05:20","04:43"
"US","04/24/2015","0639","N521UW","CLT","15:16","15:27"
"US","04/24/2015","1830","N112US","CLT","11:07","11:16"
"US","04/24/2015","1898","N176UW","CLT","23:57","00:47"
"US","04/24/2015","2017","N103US","CLT","16:10","15:59"
"US","04/24/2015","2042","N110UW","CLT","09:20","09:24"
"US","04/25/2015","0425","N510UW","PHX","17:01","16:48"
"US","04/25/2015","0622","N916US","PHX","23:20","23:15"
"US","04/25/2015","0632","N640AW","PHX","05:20","05:07"
"US","04/25/2015","0639","N161UW","CLT","15:16","15:12"
"US","04/25/2015","1830","N760US","CLT","11:07","11:09"
"US","04/25/2015","1898","N565UW","CLT","23:57","24:00"
"US","04/25/2015","2017","N757UW","CLT","16:10","17:23"
"US","04/25/2015","2042","N717UW","CLT","09:20","09:07"
"US","04/26/2015","0425","N573UW","PHX","17:01","17:14"
"US","04/26/2015","0622","N191UW","PHX","23:20","23:23"
"US","04/26/2015","0632","N650AW","PHX","05:20","05:22"
"US","04/26/2015","0639","N156UW","CLT","15:16","15:09"
"US","04/26/2015","1830","N723UW","CLT","11:07","11:01"
"US","04/26/2015","1898","N540UW","CLT","23:57","23:54"
"US","04/26/2015","2017","N810AW","CLT","16:10","15:51"
"US","04/27/2015","0425","N185UW","PHX","17:01","17:20"
"US","04/27/2015","0622","N524UW","PHX","23:20","23:19"
"US","04/27/2015","0639","N568UW","CLT","15:16","14:57"
"US","04/27/2015","1830","N108UW","CLT","11:07","11:46"
"US","04/27/2015","1898","N587UW","CLT","23:57","23:40"
"US","04/27/2015","2017","N110UW","CLT","16:10","15:54"
"US","04/27/2015","2042","N125UW","CLT","09:20","08:58"
"US","04/28/2015","0425","N176UW","PHX","17:01","17:45"
"US","04/28/2015","0622","N923US","PHX","23:20","23:20"
"US","04/28/2015","0632","N652AW","PHX","05:20","05:30"
"US","04/28/2015","0639","N188US","CLT","15:16","15:27"
"US","04/28/2015","1830","N124US","CLT","11:07","11:00"
"US","04/28/2015","1898","N919US","CLT","23:57","23:45"
"US","04/28/2015","2017","N125UW","CLT","16:10","16:07"
"US","04/28/2015","2042","N111US","CLT","09:20","09:12"
"US","04/29/2015","0425","N914UY","PHX","17:01","17:09"
"US","04/29/2015","0622","N167US","PHX","23:20","23:25"
"US","04/29/2015","0632","N657AW","PHX","05:20","05:33"
"US","04/29/2015","0639","N507AY","CLT","15:16","15:06"
"US","04/29/2015","1830","N119US","CLT","11:07","10:59"
"US","04/29/2015","1898","N196UW","CLT","23:57","23:51"
"US","04/29/2015","2017","N112US","CLT","16:10","15:53"
"US","04/29/2015","2042","N108UW","CLT","09:20","09:11"
"US","04/30/2015","0425","N177US","PHX","17:01","16:58"
"US","04/30/2015","0622","N169UW","PHX","23:20","23:49"
"US","04/30/2015","0632","N672AW","PHX","05:20","05:10"
"US","04/30/2015","0639","N572UW","CLT","15:16","15:43"
"US","04/30/2015","1830","N118US","CLT","11:07","11:09"
"US","04/30/2015","1898","N919US","CLT","23:57","23:47"
"US","04/30/2015","2017","N108UW","CLT","16:10","16:05"
"US","04/30/2015","2042","N119US","CLT","09:20","09:03"
"US","05/01/2015","0425","N172US","PHX","17:01","16:55"
"US","05/01/2015","0622","N920US","PHX","23:20","23:11"
"US","05/01/2015","0632","N656AW","PHX","05:20","05:21"
"US","05/01/2015","0639","N509AY","CLT","15:16","15:14"
"US","05/01/2015","1830","N114UW","CLT","11:07","11:35"
"US","05/01/2015","1898","N543UW","CLT","23:57","00:39"
"US","05/01/2015","2017","N119US","CLT","16:10","15:59"
"US","05/01/2015","2042","N105UW","CLT","09:20","09:13"
"US","05/02/2015","0425","N521UW","PHX","17:01","17:02"
"US","05/02/2015","0622","N539UW","PHX","23:20","23:16"
"US","05/02/2015","0632","N678AW","PHX","05:20","05:07"
"US","05/02/2015","0639","N916US","CLT","15:16","15:19"
"US","05/02/2015","1830","N769US","CLT","11:07","11:10"
"US","05/02/2015","1898","N584UW","CLT","23:57","00:20"
"US","05/02/2015","2017","N807AW","CLT","16:10","16:04"
"US","05/02/2015","2042","N725UW","CLT","09:20","09:21"
"US","05/03/2015","0425","N587UW","PHX","17:01","16:59"
"US","05/03/2015","0622","N552UW","PHX","23:20","23:17"
"US","05/03/2015","0632","N640AW","PHX","05:20","05:14"
"US","05/03/2015","0639","N508AY","CLT","15:16","15:31"
"US","05/03/2015","1830","N710UW","CLT","11:07","11:00"
"US","05/03/2015","1898","N540UW","CLT","23:57","00:36"
"US","05/03/2015","2017","N757UW","CLT","16:10","16:06"
"US","05/04/2015","0425","N573UW","PHX","17:01","16:53"
"US","05/04/2015","0622","N197UW","PHX","23:20","23:27"
"US","05/04/2015","0639","N916US","CLT","15:16","15:24"
"US","05/04/2015","1830","N109UW","CLT","11:07","11:25"
"US","05/04/2015","1898","N539UW","CLT","23:57","00:58"
"US","05/04/2015","2017","N103US","CLT","16:10","16:50"
"US","05/04/2015","2042","N127UW","CLT","09:20","09:18"
"US","05/05/2015","0425","N181UW","PHX","17:01","16:47"
"US","05/05/2015","0622","N543UW","PHX","23:20","23:32"
"US","05/05/2015","0632","N653AW","PHX","05:20","04:59"
"US","05/05/2015","0639","N508AY","CLT","15:16","15:30"
"US","05/05/2015","1830","N117UW","CLT","11:07","11:00"
"US","05/05/2015","1898","N921US","CLT","23:57","00:32"
"US","05/05/2015","2017","N123UW","CLT","16:10","15:51"
"US","05/05/2015","2042","N124US","CLT","09:20","09:23"
"US","05/06/2015","0425","N172US","PHX","17:01","17:05"
"US","05/06/2015","0622","N547UW","PHX","23:20","23:26"
"US","05/06/2015","0632","N562UW","PHX","05:20","05:18"
"US","05/06/2015","0639","N569UW","CLT","15:16","15:28"
"US","05/06/2015","1830","N108UW","CLT","11:07","10:56"
"US","05/06/2015","1898","N524UW","CLT","23:57","00:59"
"US","05/06/2015","2017","N112US","CLT","16:10","15:51"
"US","05/06/2015","2042","N119US","CLT","09:20","09:12"
"US","05/07/2015","0425","N583UW","PHX","17:01","16:53"
"US","05/07/2015","0622","N534UW","PHX","23:20","23:14"
"US","05/07/2015","0632","N157UW","PHX","05:20","10:57"
"US","05/07/2015","0639","N535UW","CLT","15:16","16:13"
"US","05/07/2015","1830","N128UW","CLT","11:07","11:10"
"US","05/07/2015","1898","N559UW","CLT","23:59","00:00"
"US","05/07/2015","2017","N123UW","CLT","16:10","16:10"
"US","05/07/2015","2042","N191UW","CLT","09:20","09:41"
"US","05/08/2015","0425","N183UW","PHX","17:01","16:35"
"US","05/08/2015","0622","N567UW","PHX","23:20","23:17"
"US","05/08/2015","0632","N569UW","PHX","05:20","05:23"
"US","05/08/2015","0639","N552UW","CLT","15:16","15:30"
"US","05/08/2015","1830","N117UW","CLT","11:07","11:12"
"US","05/08/2015","1898","N575UW","CLT","23:59","00:31"
"US","05/08/2015","2017","N127UW","CLT","16:10","15:57"
"US","05/08/2015","2042","N552UW","CLT","09:20","09:43"
"US","05/09/2015","0425","N182UW","PHX","17:01","17:10"
"US","05/09/2015","0622","N563UW","PHX","23:20","22:59"
"US","05/09/2015","0632","N151UW","PHX","05:20","05:02"
"US","05/09/2015","0639","N185UW","CLT","15:16","15:46"
"US","05/09/2015","1898","N155UW","CLT","23:59","00:09"
"US","05/09/2015","1982","N818AW","CLT","11:07","11:08"
"US","05/09/2015","2017","N837AW","CLT","16:10","16:11"
"US","05/09/2015","2042","N554UW","CLT","09:20","09:22"
"US","05/10/2015","0425","N550UW","PHX","17:01","16:55"
"US","05/10/2015","0622","N181UW","PHX","23:20","23:48"
"US","05/10/2015","0632","N185UW","PHX","05:20","05:18"
"US","05/10/2015","0639","N196UW","CLT","15:16","15:40"
"US","05/10/2015","1830","N717UW","CLT","11:07","10:50"
"US","05/10/2015","1898","N546UW","CLT","23:59","00:51"
"US","05/10/2015","2017","N806AW","CLT","16:10","16:05"
"US","05/11/2015","0425","N565UW","PHX","17:01","16:41"
"US","05/11/2015","0622","N567UW","PHX","23:20","23:58"
"US","05/11/2015","0632","N545UW","PHX","05:20","04:54"
"US","05/11/2015","0639","N536UW","CLT","15:16","16:01"
"US","05/11/2015","1830","N105UW","CLT","11:07","11:10"
"US","05/11/2015","1898","N187US","CLT","23:59","00:41"
"US","05/11/2015","2017","N102UW","CLT","16:10","16:23"
"US","05/11/2015","2042","N550UW","CLT","09:20","09:16"
"US","05/12/2015","0425","","PHX","17:01","00:00"
"US","05/12/2015","0622","N180US","PHX","23:20","23:16"
"US","05/12/2015","0632","N971UY","PHX","05:20","05:00"
"US","05/12/2015","0639","N579UW","CLT","15:16","16:05"
"US","05/12/2015","1830","N127UW","CLT","11:07","10:59"
"US","05/12/2015","1898","N194UW","CLT","23:59","23:46"
"US","05/12/2015","2017","N102UW","CLT","16:10","16:49"
"US","05/12/2015","2042","N162UW","CLT","09:20","10:00"
"US","05/13/2015","0425","N537UW","PHX","17:01","16:51"
"US","05/13/2015","0622","N185UW","PHX","23:20","23:11"
"US","05/13/2015","0632","N510UW","PHX","05:20","05:26"
"US","05/13/2015","0639","N580UW","CLT","15:16","15:32"
"US","05/13/2015","1830","N722US","CLT","11:07","10:56"
"US","05/13/2015","1898","N919US","CLT","23:59","23:57"
"US","05/13/2015","2017","N117UW","CLT","16:10","15:57"
"US","05/13/2015","2042","N538UW","CLT","09:20","09:25"
"US","05/14/2015","0425","N195UW","PHX","17:01","16:46"
"US","05/14/2015","0622","N573UW","PHX","23:20","23:08"
"US","05/14/2015","0632","N919US","PHX","05:20","06:13"
"US","05/14/2015","0639","N585UW","CLT","15:16","15:21"
"US","05/14/2015","1830","N121UW","CLT","11:07","11:28"
"US","05/14/2015","1898","N181UW","CLT","23:59","00:07"
"US","05/14/2015","2017","N114UW","CLT","16:10","16:04"
"US","05/14/2015","2042","N568UW","CLT","09:20","09:18"
"US","05/15/2015","0425","N562UW","PHX","17:01","17:08"
"US","05/15/2015","0622","N575UW","PHX","23:20","23:27"
"US","05/15/2015","0632","N163US","PHX","05:20","05:41"
"US","05/15/2015","0639","N581UW","CLT","15:16","15:08"
"US","05/15/2015","1830","N127UW","CLT","11:07","11:07"
"US","05/15/2015","1898","N566UW","CLT","23:59","23:59"
"US","05/15/2015","2017","N119US","CLT","16:10","16:09"
"US","05/15/2015","2042","N570UW","CLT","09:20","09:08"
"US","05/16/2015","0425","N186US","PHX","17:01","16:52"
"US","05/16/2015","0622","N161UW","PHX","23:20","23:38"
"US","05/16/2015","0632","N555AY","PHX","05:20","05:06"
"US","05/16/2015","0639","N587UW","CLT","15:16","15:22"
"US","05/16/2015","1898","N508AY","CLT","23:59","00:12"
"US","05/16/2015","1982","N768US","CLT","11:07","10:47"
"US","05/16/2015","2017","N807AW","CLT","16:10","16:05"
"US","05/16/2015","2042","N162UW","CLT","09:20","09:43"
"US","05/17/2015","0425","N566UW","PHX","17:01","17:11"
"US","05/17/2015","0622","N543UW","PHX","23:20","23:11"
"US","05/17/2015","0632","N912UY","PHX","05:20","05:15"
"US","05/17/2015","0639","N192UW","CLT","15:16","15:03"
"US","05/17/2015","1830","N717UW","CLT","11:07","11:03"
"US","05/17/2015","1898","N566UW","CLT","23:59","00:40"
"US","05/17/2015","2017","N757UW","CLT","16:10","15:59"
"US","05/18/2015","0425","","PHX","17:01","00:00"
"US","05/18/2015","0622","N163US","PHX","23:20","00:35"
"US","05/18/2015","0632","N156UW","PHX","05:20","05:03"
"US","05/18/2015","0639","N510UW","CLT","15:16","19:08"
"US","05/18/2015","1830","N105UW","CLT","11:07","10:59"
"US","05/18/2015","1898","N194UW","CLT","23:59","00:47"
"US","05/18/2015","2017","N126UW","CLT","16:10","19:56"
"US","05/18/2015","2042","N567UW","CLT","09:20","09:55"
"US","05/19/2015","0425","N550UW","PHX","17:01","16:43"
"US","05/19/2015","0622","N157UW","PHX","23:20","23:14"
"US","05/19/2015","0632","N559UW","PHX","05:20","04:48"
"US","05/19/2015","0639","N170US","CLT","15:16","15:28"
"US","05/19/2015","1830","N121UW","CLT","11:07","11:48"
"US","05/19/2015","1898","N541UW","CLT","23:59","00:29"
"US","05/19/2015","2017","N112US","CLT","16:10","15:58"
"US","05/19/2015","2042","N181UW","CLT","09:20","10:19"
"US","05/20/2015","0425","N583UW","PHX","17:01","17:05"
"US","05/20/2015","0622","N917UY","PHX","23:20","22:49"
"US","05/20/2015","0632","N568UW","PHX","05:20","04:42"
"US","05/20/2015","0639","N552UW","CLT","15:16","15:23"
"US","05/20/2015","1830","N122US","CLT","11:07","11:11"
"US","05/20/2015","1898","N544UW","CLT","23:59","23:46"
"US","05/20/2015","2017","N103US","CLT","16:10","16:03"
"US","05/20/2015","2042","N184US","CLT","09:20","09:09"
"US","05/21/2015","0425","N151UW","PHX","17:01","16:43"
"US","05/21/2015","0622","N548UW","PHX","23:20","23:00"
"US","05/21/2015","0632","N153UW","PHX","05:20","05:02"
"US","05/21/2015","0639","N554UW","CLT","15:16","15:15"
"US","05/21/2015","1830","N104UW","CLT","11:07","11:35"
"US","05/21/2015","1898","N196UW","CLT","23:59","00:04"
"US","05/21/2015","2017","N112US","CLT","16:10","16:02"
"US","05/21/2015","2042","N543UW","CLT","09:20","09:13"
"US","05/22/2015","0425","N581UW","PHX","17:01","17:04"
"US","05/22/2015","0622","N551UW","PHX","23:20","22:46"
"US","05/22/2015","0632","N578UW","PHX","05:20","05:00"
"US","05/22/2015","0639","N971UY","CLT","15:16","15:17"
"US","05/22/2015","1830","N701UW","CLT","11:07","10:53"
"US","05/22/2015","1898","N167US","CLT","23:59","23:44"
"US","05/22/2015","2017","N810AW","CLT","16:10","16:22"
"US","05/22/2015","2042","N171US","CLT","09:20","09:01"
"US","05/23/2015","0425","N172US","PHX","17:01","17:05"
"US","05/23/2015","0622","N198UW","PHX","23:20","22:43"
"US","05/23/2015","0632","N153UW","PHX","05:20","05:22"
"US","05/23/2015","0639","N180US","CLT","15:16","15:17"
"US","05/23/2015","1898","N563UW","CLT","23:59","01:44"
"US","05/23/2015","1982","N839AW","CLT","11:07","10:51"
"US","05/23/2015","2017","N835AW","CLT","16:10","15:52"
"US","05/23/2015","2042","N562UW","CLT","09:20","09:12"
"US","05/24/2015","0425","N171US","PHX","17:01","16:47"
"US","05/24/2015","0622","N560UW","PHX","23:20","23:09"
"US","05/24/2015","0632","N157UW","PHX","05:20","05:08"
"US","05/24/2015","0639","N923US","CLT","15:16","15:02"
"US","05/24/2015","1830","N741UW","CLT","11:07","10:54"
"US","05/24/2015","1898","N580UW","CLT","23:59","00:02"
"US","05/24/2015","2017","N814AW","CLT","16:10","15:57"
"US","05/25/2015","0425","N971UY","PHX","17:01","16:49"
"US","05/25/2015","0622","N587UW","PHX","23:20","23:05"
"US","05/25/2015","0632","N152UW","PHX","05:20","05:20"
"US","05/25/2015","0639","N186US","CLT","15:16","16:09"
"US","05/25/2015","1830","N107US","CLT","11:07","11:01"
"US","05/25/2015","1898","N199UW","CLT","23:59","23:49"
"US","05/25/2015","2017","N114UW","CLT","16:10","16:35"
"US","05/25/2015","2042","N174US","CLT","09:20","09:29"
"US","05/26/2015","0425","N177US","PHX","17:01","16:57"
"US","05/26/2015","0622","N554UW","PHX","23:20","23:01"
"US","05/26/2015","0632","N562UW","PHX","05:20","05:11"
"US","05/26/2015","0639","N566UW","CLT","15:16","15:00"
"US","05/26/2015","1830","N109UW","CLT","11:07","12:01"
"US","05/26/2015","1898","N549UW","CLT","23:59","00:15"
"US","05/26/2015","2017","N104UW","CLT","16:10","15:57"
"US","05/26/2015","2042","N557UW","CLT","09:20","09:23"
"US","05/27/2015","0425","N519UW","PHX","17:01","17:02"
"US","05/27/2015","0622","N187US","PHX","23:20","23:26"
"US","05/27/2015","0632","N541UW","PHX","05:20","05:17"
"US","05/27/2015","0639","N550UW","CLT","15:16","21:15"
"US","05/27/2015","1830","N114UW","CLT","11:07","11:04"
"US","05/27/2015","1898","N559UW","CLT","23:59","00:03"
"US","05/27/2015","2017","N127UW","CLT","16:10","21:10"
"US","05/27/2015","2042","N162UW","CLT","09:20","09:12"
"US","05/28/2015","0425","N509AY","PHX","17:01","16:58"
"US","05/28/2015","0622","N921US","PHX","23:20","23:31"
"US","05/28/2015","0632","N173US","PHX","05:20","05:07"
"US","05/28/2015","0639","N520UW","CLT","15:16","15:05"
"US","05/28/2015","1830","N123UW","CLT","11:07","10:48"
"US","05/28/2015","1898","N508AY","CLT","23:59","00:08"
"US","05/28/2015","2017","N117UW","CLT","16:10","16:03"
"US","05/28/2015","2042","N571UW","CLT","09:20","09:09"
"US","05/29/2015","0425","N914UY","PHX","17:01","16:49"
"US","05/29/2015","0622","N572UW","PHX","23:20","23:05"
"US","05/29/2015","0632","N971UY","PHX","05:20","05:11"
"US","05/29/2015","0639","N586UW","CLT","15:16","15:09"
"US","05/29/2015","1830","N122US","CLT","11:07","11:04"
"US","05/29/2015","1898","N191UW","CLT","23:59","00:40"
"US","05/29/2015","2017","N126UW","CLT","16:10","16:04"
"US","05/29/2015","2042","N560UW","CLT","09:20","09:13"
"US","05/30/2015","0425","N556UW","PHX","17:01","17:22"
"US","05/30/2015","0622","N919US","PHX","23:20","23:34"
"US","05/30/2015","0632","N566UW","PHX","05:20","05:06"
"US","05/30/2015","0639","N576UW","CLT","15:16","16:14"
"US","05/30/2015","1898","N915US","CLT","23:59","00:36"
"US","05/30/2015","1982","N755US","CLT","11:07","11:17"
"US","05/30/2015","2017","N818AW","CLT","16:10","16:25"
"US","05/30/2015","2042","N185UW","CLT","09:20","09:38"
"US","05/31/2015","0425","N924US","PHX","17:01","19:16"
"US","05/31/2015","0622","N539UW","PHX","23:20","02:27"
"US","05/31/2015","0632","N183UW","PHX","05:20","05:20"
"US","05/31/2015","0639","N913US","CLT","15:16","16:10"
"US","05/31/2015","1830","N717UW","CLT","11:07","10:52"
"US","05/31/2015","1898","N575UW","CLT","23:59","02:12"
"US","05/31/2015","2017","N812AW","CLT","16:10","16:40"
"US","06/01/2015","0425","N196UW","PHX","17:01","18:04"
"US","06/01/2015","0622","N520UW","PHX","23:20","01:03"
"US","06/01/2015","0632","N576UW","PHX","05:20","05:13"
"US","06/01/2015","0639","N920US","CLT","15:16","15:38"
"US","06/01/2015","1830","N118US","CLT","11:07","10:56"
"US","06/01/2015","1898","N173US","CLT","23:59","00:32"
"US","06/01/2015","2017","N109UW","CLT","16:10","16:36"
"US","06/01/2015","2042","N172US","CLT","09:20","09:35"
"US","06/02/2015","0425","N155UW","PHX","17:01","16:52"
"US","06/02/2015","0622","N509AY","PHX","23:20","23:25"
"US","06/02/2015","0632","N553UW","PHX","05:20","05:11"
"US","06/02/2015","0639","N585UW","CLT","15:16","15:32"
"US","06/02/2015","1830","N127UW","CLT","11:07","11:31"
"US","06/02/2015","1898","N189UW","CLT","23:59","00:42"
"US","06/02/2015","2017","N107US","CLT","16:10","17:46"
"US","06/02/2015","2042","N546UW","CLT","09:20","09:07"
"US","06/03/2015","0425","N922US","PHX","17:01","16:52"
"US","06/03/2015","0622","N162UW","PHX","23:20","23:24"
"US","06/03/2015","0632","N566UW","PHX","05:20","05:12"
"US","06/03/2015","0639","N508AY","CLT","15:16","14:59"
"US","06/03/2015","1830","N108UW","CLT","11:07","11:00"
"US","06/03/2015","1898","N916US","CLT","23:59","23:58"
"US","06/03/2015","2017","N128UW","CLT","16:10","16:07"
"US","06/03/2015","2042","N915US","CLT","09:20","09:17"
"US","06/04/2015","0608","N195UW","CLT","15:19","15:12"
"US","06/04/2015","0622","N923US","PHX","23:26","23:16"
"US","06/04/2015","0632","N171US","PHX","05:30","05:40"
"US","06/04/2015","1737","N178US","PHX","17:06","17:12"
"US","06/04/2015","1830","N107US","CLT","11:09","11:22"
"US","06/04/2015","1898","N558UW","CLT","00:05","00:26"
"US","06/04/2015","2017","N110UW","CLT","16:16","15:59"
"US","06/04/2015","2042","N180US","CLT","09:24","09:23"
"US","06/05/2015","0608","N540UW","CLT","15:19","15:16"
"US","06/05/2015","0622","N575UW","PHX","23:26","23:17"
"US","06/05/2015","0632","N173US","PHX","05:30","05:15"
"US","06/05/2015","1737","N586UW","PHX","17:06","17:49"
"US","06/05/2015","1830","N125UW","CLT","11:09","11:11"
"US","06/05/2015","1898","N544UW","CLT","00:05","23:58"
"US","06/05/2015","2017","N122US","CLT","16:16","16:45"
"US","06/05/2015","2042","N198UW","CLT","09:24","09:06"
"US","06/06/2015","0608","N520UW","CLT","15:19","15:53"
"US","06/06/2015","0622","N913US","PHX","23:26","23:14"
"US","06/06/2015","0632","N186US","PHX","05:30","05:15"
"US","06/06/2015","1830","N834AW","CLT","11:14","11:06"
"US","06/06/2015","1860","N538UW","PHX","17:06","17:18"
"US","06/06/2015","1898","N566UW","CLT","00:05","00:15"
"US","06/06/2015","2017","N808AW","CLT","16:08","16:14"
"US","06/06/2015","2042","N833AW","CLT","09:24","09:09"
"US","06/07/2015","0608","N534UW","CLT","15:19","15:25"
"US","06/07/2015","0622","N172US","PHX","23:26","23:50"
"US","06/07/2015","0632","N576UW","PHX","05:30","05:13"
"US","06/07/2015","1737","N581UW","PHX","17:06","16:45"
"US","06/07/2015","1830","N714US","CLT","11:14","10:53"
"US","06/07/2015","1898","N177US","CLT","00:05","00:02"
"US","06/07/2015","2017","N808AW","CLT","16:16","15:57"
"US","06/08/2015","0608","N914UY","CLT","15:19","14:59"
"US","06/08/2015","0622","N537UW","PHX","23:26","23:41"
"US","06/08/2015","0632","N915US","PHX","05:30","05:33"
"US","06/08/2015","1737","N155UW","PHX","17:06","16:54"
"US","06/08/2015","1830","N121UW","CLT","11:09","11:05"
"US","06/08/2015","1898","N566UW","CLT","00:05","00:46"
"US","06/08/2015","2017","N128UW","CLT","16:16","16:10"
"US","06/08/2015","2042","N188US","CLT","09:24","09:07"
"US","06/09/2015","0608","N187US","CLT","15:19","15:07"
"US","06/09/2015","0622","N191UW","PHX","23:26","23:01"
"US","06/09/2015","0632","N537UW","PHX","05:30","05:04"
"US","06/09/2015","1737","N151UW","PHX","17:06","16:45"
"US","06/09/2015","1830","N104UW","CLT","11:09","11:42"
"US","06/09/2015","1898","N153UW","CLT","00:05","23:56"
"US","06/09/2015","2017","N110UW","CLT","16:16","16:34"
"US","06/09/2015","2042","N509AY","CLT","09:24","09:00"
"US","06/10/2015","0608","N508AY","CLT","15:19","14:55"
"US","06/10/2015","0622","N176UW","PHX","23:26","23:18"
"US","06/10/2015","0632","N542UW","PHX","05:30","05:17"
"US","06/10/2015","1737","N188US","PHX","17:06","17:08"
"US","06/10/2015","1830","N107US","CLT","11:09","10:59"
"US","06/10/2015","1898","N549UW","CLT","00:05","00:39"
"US","06/10/2015","2017","N103US","CLT","16:16","16:09"
"US","06/10/2015","2042","N562UW","CLT","09:24","09:03"
"US","06/11/2015","0608","N920US","CLT","15:19","15:56"
"US","06/11/2015","0622","N557UW","PHX","23:26","23:09"
"US","06/11/2015","0632","N165US","PHX","05:30","06:23"
"US","06/11/2015","1737","N540UW","PHX","17:06","16:55"
"US","06/11/2015","1830","N119US","CLT","11:09","10:49"
"US","06/11/2015","1898","N585UW","CLT","00:05","00:06"
"US","06/11/2015","2017","N123UW","CLT","16:16","16:18"
"US","06/11/2015","2042","N922US","CLT","09:24","09:10"
"US","06/12/2015","0608","N581UW","CLT","15:19","15:23"
"US","06/12/2015","0622","N199UW","PHX","23:26","23:41"
"US","06/12/2015","0632","N187US","PHX","05:30","05:07"
"US","06/12/2015","1737","N913US","PHX","17:06","18:16"
"US","06/12/2015","1830","N127UW","CLT","11:09","11:00"
"US","06/12/2015","1898","N186US","CLT","00:05","00:17"
"US","06/12/2015","2017","N121UW","CLT","16:16","15:59"
"US","06/12/2015","2042","N581UW","CLT","09:24","09:11"
"US","06/13/2015","0608","N181UW","CLT","15:19","16:19"
"US","06/13/2015","0622","N586UW","PHX","23:26","23:07"
"US","06/13/2015","0632","N193UW","PHX","05:30","05:05"
"US","06/13/2015","1830","N742PS","CLT","11:14","10:54"
"US","06/13/2015","1860","N507AY","PHX","17:06","16:56"
"US","06/13/2015","1898","N534UW","CLT","00:05","23:59"
"US","06/13/2015","2017","N751UW","CLT","16:08","15:54"
"US","06/13/2015","2042","N831AW","CLT","09:24","09:09"
"US","06/14/2015","0608","N167US","CLT","15:19","15:59"
"US","06/14/2015","0622","N192UW","PHX","23:26","04:21"
"US","06/14/2015","0632","N914UY","PHX","05:30","05:15"
"US","06/14/2015","1737","N536UW","PHX","17:06","17:25"
"US","06/14/2015","1830","N710UW","CLT","11:14","10:54"
"US","06/14/2015","1898","N509AY","CLT","00:05","01:14"
"US","06/14/2015","2017","N745VJ","CLT","16:16","15:52"
"US","06/15/2015","0608","N540UW","CLT","15:19","15:18"
"US","06/15/2015","0622","N913US","PHX","23:26","23:58"
